3dabca268caf718596ccad58f1158a37cd24de6111b4e12b214fe6b570579db6: 	 1
9a5c8ff67f691261cc4db7dd5fa8f4afaa95ebbbfa84dc36da3642bec8baabbf: 	 1
87dd47d90ccba6d991f4d7af4c3933ad5c82d28a8956083342aa663edf8bc999: 	 1
62031d6ee170f3591bcb7dcb5dcb36abe940521b0874eef0e53049b7dd00f7b3: 	 1
5dc51a256e51f5ee71bce79e76d38dde9363b08ad475dc683e7574d31794d195: 	 1
addb7d4a89f94d3d451a8abaaf67173f631c9f9b6f8f83fa0e1c2b2c899daeff: 	 3
2cfa84e3fb4e4c44defc30b124886a39ef82bbb082f94b0f90a1d64c8d58e45d: 	 1
b3512eb8e221fdf1368c8013ef49861a39dcfa97ef392c39af45b0c5d5eaae13: 	 1
e57c4987f08306ce589f1c54960e1232bfdd8d676b9b40c72921675b8e5153ce: 	 1
d6c9332d3d2aeab1effbae53255aed2e8486c043fe65994f387843d8c071fe0e: 	 1
2486e7073b05b1c2cc6d7d324ac8257e25e2680a5a61f4556d5bf3dff3c8464b: 	 1
a378ca3a6f7dcb48e515a00e575ba0657df33e32097f8dea8cbc9184ca040d17: 	 1
7b817f868d068d15a29f5c162358278e594b4eb5e198c4173bf10268dec1ad8e: 	 1
2a0052649362ec8e0895a0f910c6b02e1727beefbcb7b92a7828f671da4d68c9: 	 2
afa8aa64232eb2d60c71b15d1040ba199a446f84f7ac8b35b7ac285813410f76: 	 2
e2c511b02c53c06a615a66362cb0afc6f05483a876b3b67c66e888ba3d539f91: 	 1
7ed084f2efe0d2b23d2c0cf0f2f2812ad0aaa586c0b857ef67f4b53d9fe45990: 	 1
aaa7835615ad7013ca7529c8d9cff69ad9dc331973bd26d8d4545c723b4a7f3c: 	 1
5612206378bec105fa896190ead9b0add954380a05713349ef0b853bddc9f99f: 	 1
2d17621380103da0dc4cbcdd7978d3cce19f19053abe0c7d0ecc3cc95e389c97: 	 5
ca79462bbc2954fddb1c3b52d650c9341a4097b4d753ba071ddf31a78d15af33: 	 1
ca20b28050eab587105590313a906bf2ece7014e2ec7449dbb67f0d534875599: 	 1
4c7c9d5a26bbe86991efa63012ffc9203011d4f87809ee79ba76c9e2fc9fb55d: 	 2
c13ca6221f3fcb79c335ba2bf18f3cde89b25c1315993f7b586a8df86f0fd9b4: 	 1
b88c08681644666544318c6c4e87e02df680e756c45a5b02df342f4e05495d2b: 	 1
9dc14b085a65ecce4baa5cd8bf6ceca6815dc39829cf8ed6925aeafcf81161c7: 	 1
4553e824a03d7464792b8e9ed82ab677a8020a15436b3783540cff739658b375: 	 1
44487e91b30d1ea211637e90df46e494d4ea145ff647167e7acb8453a0e18221: 	 1
db643599219b5d783e0c68a739bd69eb2262adc9b6abe70a206d59a6a5eafff1: 	 1
afd462e14ab7a0e907a33d62f5887401a60cd2f42281065a0cce10acdd434f32: 	 1
3d76e7a5d4e76a550fca74a4501dbf83390892aa1e0dcb6e3ad641a76d88e067: 	 1
8ca4152af69ee125631769621bf5e4855f314d2da287879b0f3285b93e2eb6de: 	 1
d56c657646a0c6ca86f3f5c7d89d3dfca74d8042b9a3ce42c589ab0a8cd3a8db: 	 6
379b62884b95fc87789362ac96d7bcbe855fcbaf6c61a9f666389f9eb23b0222: 	 1
14c6b9a296265997942903c488f826e3bea66c7366d67cd0b6c8ce5490d96ba2: 	 1
3cd9a2d5f51f7b3ce8f5f2aab2d02112e3d6f759a0bf17bdc186921f0018ebaa: 	 1
8d3b6b13f3a7adc0a729e1ef26ac0bd106ef6dd7c47aba39adda93a1f20c8f77: 	 2
9c0cf20c41f2df11cb00eee5c84f874488f4f2bf25f5dc534f00bb57618b8d45: 	 1
36ed217ca274b9eae008d985c1621ae77ddba48c5d43a89715a35a8d40198a2b: 	 1
eef43bca1390be129c1a054595d54168361b9dcec9cf4b15c271b984b0c9956e: 	 1
